time,sat,load
5,STARLINK-30955,3
5,STARLINK-31353,5
5,STARLINK-31366,2
5,STARLINK-31910,1
5,STARLINK-32001,4
5,STARLINK-33875,1
5,STARLINK-34163,1
5,STARLINK-34209,2
5,STARLINK-34629,2
5,STARLINK-34632,0
5,STARLINK-34646,2
5,STARLINK-34641,1
5,STARLINK-34696,1
5,STARLINK-34644,2
5,STARLINK-34685,2
5,STARLINK-34668,0
5,STARLINK-34723,1
5,STARLINK-34706,0
5,STARLINK-34746,0
5,STARLINK-34683,1
6,STARLINK-4158,7
6,STARLINK-5086,0
6,STARLINK-5860,4
6,STARLINK-6227,0
6,STARLINK-30955,3
6,STARLINK-31353,2
6,STARLINK-31366,2
6,STARLINK-31684,0
6,STARLINK-31910,1
6,STARLINK-32001,4
6,STARLINK-33873,1
6,STARLINK-33875,11
6,STARLINK-33918,2
6,STARLINK-34165,0
6,STARLINK-34163,4
6,STARLINK-33926,0
6,STARLINK-34608,0
6,STARLINK-34669,2
6,STARLINK-34723,1
6,STARLINK-34706,0
6,STARLINK-34746,0
6,STARLINK-34722,0
6,STARLINK-34683,1
6,STARLINK-34570,1
6,STARLINK-34690,0
7,STARLINK-1306,1
7,STARLINK-4158,9
7,STARLINK-5860,4
7,STARLINK-30955,3
7,STARLINK-31353,2
7,STARLINK-31684,0
7,STARLINK-32001,4
7,STARLINK-33873,9
7,STARLINK-33918,2
7,STARLINK-34165,0
7,STARLINK-34163,4
7,STARLINK-34213,2
7,STARLINK-34693,0
7,STARLINK-34567,2
7,STARLINK-34662,2
7,STARLINK-34633,0
7,STARLINK-34667,2
7,STARLINK-34757,0
7,STARLINK-34564,0
7,STARLINK-34628,0
8,STARLINK-1200,0
8,STARLINK-1237,1
8,STARLINK-2437,4
8,STARLINK-4158,6
8,STARLINK-5860,2
8,STARLINK-31353,0
8,STARLINK-32001,6
8,STARLINK-33873,11
8,STARLINK-33918,8
8,STARLINK-34165,7
8,STARLINK-34163,4
8,STARLINK-34337,2
8,STARLINK-34235,1
8,STARLINK-34697,0
8,STARLINK-34666,1
8,STARLINK-34649,0
8,STARLINK-34660,1
8,STARLINK-34620,2
8,STARLINK-34696,1
8,STARLINK-34675,2
8,STARLINK-34644,2
8,STARLINK-34685,2
8,STARLINK-34725,2
8,STARLINK-34631,1
8,STARLINK-34654,1
9,STARLINK-2437,4
9,STARLINK-4158,5
9,STARLINK-33873,14
9,STARLINK-33918,11
9,STARLINK-34165,15
9,STARLINK-34160,9
9,STARLINK-34658,1
9,STARLINK-34624,1
9,STARLINK-34664,2
9,STARLINK-34608,0
9,STARLINK-34756,1
9,STARLINK-34578,1
9,STARLINK-34651,0
10,STARLINK-1298,0
10,STARLINK-33918,13
10,STARLINK-34165,15
10,STARLINK-34160,22
10,STARLINK-33924,2
10,STARLINK-34629,2
10,STARLINK-34668,0
10,STARLINK-34667,2
10,STARLINK-34709,14
10,STARLINK-34736,2
10,STARLINK-34756,0
10,STARLINK-34676,1
10,STARLINK-34684,2
11,STARLINK-1306,1
11,STARLINK-3775,1
11,STARLINK-4028,7
11,STARLINK-34165,15
11,STARLINK-34160,28
11,STARLINK-34209,2
11,STARLINK-34632,0
11,STARLINK-34567,2
11,STARLINK-34660,1
11,STARLINK-34696,1
11,STARLINK-34685,2
11,STARLINK-34709,14
11,STARLINK-34748,2
11,STARLINK-34575,2
12,STARLINK-1237,1
12,STARLINK-1966,2
12,STARLINK-4028,7
12,STARLINK-31678,1
12,STARLINK-32190,20
12,STARLINK-34160,26
12,STARLINK-34338,0
12,STARLINK-34337,2
12,STARLINK-34693,0
12,STARLINK-34646,2
12,STARLINK-34641,1
12,STARLINK-34633,0
12,STARLINK-34675,2
12,STARLINK-34668,0
12,STARLINK-34709,9
12,STARLINK-34748,2
12,STARLINK-34722,0
12,STARLINK-34683,1
12,STARLINK-34570,1
12,STARLINK-34628,0
13,STARLINK-1200,0
13,STARLINK-1966,2
13,STARLINK-4028,7
13,STARLINK-6268,1
13,STARLINK-31678,3
13,STARLINK-31744,9
13,STARLINK-32190,30
13,STARLINK-34160,17
13,STARLINK-33926,0
13,STARLINK-34697,0
13,STARLINK-34666,1
13,STARLINK-34658,1
13,STARLINK-34664,2
13,STARLINK-34608,0
13,STARLINK-34757,0
13,STARLINK-34682,1
13,STARLINK-34654,1
14,STARLINK-30906,14
14,STARLINK-31744,16
14,STARLINK-32190,32
14,STARLINK-33717,14
14,STARLINK-34314,0
14,STARLINK-34662,2
14,STARLINK-34604,2
14,STARLINK-34624,1
14,STARLINK-34696,1
14,STARLINK-34685,2
14,STARLINK-34723,5
15,STARLINK-30906,15
15,STARLINK-31457,17
15,STARLINK-32190,25
15,STARLINK-33717,16
15,STARLINK-34345,15
15,STARLINK-34567,2
15,STARLINK-34649,0
15,STARLINK-34620,2
15,STARLINK-34723,4
15,STARLINK-34651,0
15,STARLINK-34684,2
16,STARLINK-1237,1
16,STARLINK-6116,14
16,STARLINK-5950,5
16,STARLINK-30906,18
16,STARLINK-31457,18
16,STARLINK-31771,10
16,STARLINK-33717,15
16,STARLINK-34345,9
16,STARLINK-34235,1
16,STARLINK-34629,2
16,STARLINK-34632,0
16,STARLINK-34646,2
16,STARLINK-34633,0
16,STARLINK-34675,2
16,STARLINK-34608,0
16,STARLINK-34669,2
16,STARLINK-34564,5
16,STARLINK-34631,1
17,STARLINK-1298,0
17,STARLINK-1767,3
17,STARLINK-2437,2
17,STARLINK-6268,1
17,STARLINK-6116,15
17,STARLINK-5950,17
17,STARLINK-30530,10
17,STARLINK-31001,9
17,STARLINK-31457,17
17,STARLINK-31771,10
17,STARLINK-33717,9
17,STARLINK-33924,2
17,STARLINK-34209,2
17,STARLINK-34345,8
17,STARLINK-34337,2
17,STARLINK-34693,0
17,STARLINK-34662,2
17,STARLINK-34604,2
17,STARLINK-34696,1
17,STARLINK-34685,2
17,STARLINK-34668,0
17,STARLINK-34725,2
17,STARLINK-34746,0
17,STARLINK-34564,1
17,STARLINK-34631,1
17,STARLINK-34578,1
17,STARLINK-34575,2
17,STARLINK-34690,0
17,STARLINK-34628,0
17,STARLINK-34544,1
18,STARLINK-1767,2
18,STARLINK-3775,1
18,STARLINK-5158,13
18,STARLINK-30069,11
18,STARLINK-6116,13
18,STARLINK-5950,15
18,STARLINK-30530,10
18,STARLINK-31001,11
18,STARLINK-31457,4
18,STARLINK-31771,8
18,STARLINK-33915,0
18,STARLINK-34314,0
18,STARLINK-34345,8
18,STARLINK-34649,0
18,STARLINK-34660,1
18,STARLINK-34658,1
18,STARLINK-34664,2
18,STARLINK-34706,1
18,STARLINK-34736,2
18,STARLINK-34746,0
18,STARLINK-34722,0
18,STARLINK-34682,1
18,STARLINK-34570,1
19,STARLINK-3752,7
19,STARLINK-5158,14
19,STARLINK-5078,9
19,STARLINK-30069,11
19,STARLINK-6116,7
19,STARLINK-5950,15
19,STARLINK-30530,10
19,STARLINK-31010,11
19,STARLINK-31001,10
19,STARLINK-31457,4
19,STARLINK-31996,3
19,STARLINK-34697,0
19,STARLINK-34641,1
19,STARLINK-34624,1
19,STARLINK-34706,1
19,STARLINK-34676,1
19,STARLINK-34683,1
19,STARLINK-34654,1
20,STARLINK-1306,1
20,STARLINK-2523,10
20,STARLINK-3752,12
20,STARLINK-5158,16
20,STARLINK-5078,9
20,STARLINK-5311,5
20,STARLINK-5803,11
20,STARLINK-30069,15
20,STARLINK-6116,4
20,STARLINK-5950,5
20,STARLINK-30334,0
20,STARLINK-30530,6
20,STARLINK-31010,9
20,STARLINK-31996,3
20,STARLINK-33915,0
20,STARLINK-33926,0
20,STARLINK-34338,0
20,STARLINK-34675,2
20,STARLINK-34608,0
20,STARLINK-34685,2
20,STARLINK-34756,0
20,STARLINK-34757,0
20,STARLINK-34651,0
21,STARLINK-1966,2
21,STARLINK-2523,9
21,STARLINK-3752,12
21,STARLINK-5158,4
21,STARLINK-5078,18
21,STARLINK-5311,14
21,STARLINK-5803,7
21,STARLINK-30069,5
21,STARLINK-30334,0
21,STARLINK-30530,1
21,STARLINK-31010,6
21,STARLINK-31996,15
21,STARLINK-11520 [DTC],3
21,STARLINK-34337,2
21,STARLINK-34629,2
21,STARLINK-34632,0
21,STARLINK-34660,1
21,STARLINK-34756,0
21,STARLINK-34684,2
22,STARLINK-1200,0
22,STARLINK-2523,9
22,STARLINK-3752,10
22,STARLINK-5158,3
22,STARLINK-5078,13
22,STARLINK-5311,14
22,STARLINK-5803,6
22,STARLINK-30334,9
22,STARLINK-30552,0
22,STARLINK-31996,15
22,STARLINK-32199,5
22,STARLINK-11520 [DTC],3
22,STARLINK-33915,0
22,STARLINK-34314,0
22,STARLINK-34693,0
22,STARLINK-34666,1
22,STARLINK-34620,2
22,STARLINK-34664,2
22,STARLINK-34690,0
22,STARLINK-34628,0
22,STARLINK-34544,1
23,STARLINK-3752,7
23,STARLINK-5158,1
23,STARLINK-5078,11
23,STARLINK-5311,14
23,STARLINK-30334,15
23,STARLINK-30552,3
23,STARLINK-31996,15
23,STARLINK-32199,5
23,STARLINK-11520 [DTC],2
23,STARLINK-33914,6
23,STARLINK-33846,3
23,STARLINK-34209,2
23,STARLINK-34646,2
23,STARLINK-34658,1
23,STARLINK-34608,0
23,STARLINK-34685,2
23,STARLINK-34723,1
23,STARLINK-34748,2
23,STARLINK-34575,2
24,STARLINK-1306,1
24,STARLINK-1298,0
24,STARLINK-3752,6
24,STARLINK-5311,6
24,STARLINK-30334,14
24,STARLINK-30552,10
24,STARLINK-30603,10
24,STARLINK-32199,11
24,STARLINK-33832,9
24,STARLINK-33914,6
24,STARLINK-33846,3
24,STARLINK-33924,2
24,STARLINK-34235,1
24,STARLINK-34662,2
24,STARLINK-34675,2
24,STARLINK-34668,0
24,STARLINK-34723,1
24,STARLINK-34709,0
24,STARLINK-34722,0
24,STARLINK-34682,1
24,STARLINK-34631,1
24,STARLINK-34654,1
24,STARLINK-34570,1
25,STARLINK-1237,1
25,STARLINK-2437,2
25,STARLINK-3775,1
25,STARLINK-5311,4
25,STARLINK-30334,5
25,STARLINK-30552,10
25,STARLINK-30545,7
25,STARLINK-30603,6
25,STARLINK-32199,10
25,STARLINK-33832,9
25,STARLINK-33914,8
25,STARLINK-33846,10
25,STARLINK-34697,0
25,STARLINK-34649,0
25,STARLINK-34633,0
25,STARLINK-34725,2
25,STARLINK-34709,0
25,STARLINK-34736,2
25,STARLINK-34631,1
25,STARLINK-34578,1
26,STARLINK-6268,1
26,STARLINK-30552,8
26,STARLINK-30545,8
26,STARLINK-31379,7
26,STARLINK-31483,8
26,STARLINK-32199,8
26,STARLINK-33832,9
26,STARLINK-33846,9
26,STARLINK-34314,0
26,STARLINK-34641,1
26,STARLINK-34669,2
26,STARLINK-34685,2
26,STARLINK-34725,2
26,STARLINK-34736,2
26,STARLINK-34564,0
26,STARLINK-34683,1
26,STARLINK-34651,0
26,STARLINK-34684,2
27,STARLINK-1200,0
27,STARLINK-4279,7
27,STARLINK-6211,10
27,STARLINK-30552,1
27,STARLINK-30545,4
27,STARLINK-31379,9
27,STARLINK-31483,9
27,STARLINK-33832,7
27,STARLINK-33846,10
27,STARLINK-34629,2
27,STARLINK-34632,0
27,STARLINK-34693,0
27,STARLINK-34666,1
27,STARLINK-34646,2
27,STARLINK-34604,2
27,STARLINK-34658,1
27,STARLINK-34608,0
27,STARLINK-34667,2
27,STARLINK-34757,0
27,STARLINK-34690,0
27,STARLINK-34628,0
27,STARLINK-34544,1
28,STARLINK-2606,3
28,STARLINK-3749,10
28,STARLINK-4279,7
28,STARLINK-5287,0
28,STARLINK-6211,10
28,STARLINK-30545,2
28,STARLINK-30535,3
28,STARLINK-31380,7
28,STARLINK-31379,8
28,STARLINK-31483,7
28,STARLINK-32191,1
28,STARLINK-34338,0
28,STARLINK-34660,1
28,STARLINK-34675,2
28,STARLINK-34676,1
29,STARLINK-1237,1
29,STARLINK-1298,0
29,STARLINK-2606,4
29,STARLINK-3749,8
29,STARLINK-4279,10
29,STARLINK-5287,11
29,STARLINK-6211,8
29,STARLINK-30300,2
29,STARLINK-30545,0
29,STARLINK-30535,3
29,STARLINK-30991,2
29,STARLINK-31380,3
29,STARLINK-31379,2
29,STARLINK-32009,1
29,STARLINK-32191,0
29,STARLINK-34620,2
29,STARLINK-34685,2
29,STARLINK-34746,0
29,STARLINK-34682,1
29,STARLINK-34575,2
30,STARLINK-1966,2
30,STARLINK-2606,3
30,STARLINK-3749,8
30,STARLINK-4279,3
30,STARLINK-5176,2
30,STARLINK-5287,9
30,STARLINK-6268,1
30,STARLINK-6211,1
30,STARLINK-30300,2
30,STARLINK-30545,0
30,STARLINK-30535,4
30,STARLINK-30991,2
30,STARLINK-31380,3
30,STARLINK-32009,0
30,STARLINK-32191,9
30,STARLINK-33558,2
30,STARLINK-34314,0
30,STARLINK-33924,2
30,STARLINK-34337,2
30,STARLINK-34697,0
30,STARLINK-34604,2
30,STARLINK-34624,1
30,STARLINK-34608,0
30,STARLINK-34667,2
30,STARLINK-34746,0
30,STARLINK-34722,0
30,STARLINK-34654,1
31,STARLINK-1200,0
31,STARLINK-2643,1
31,STARLINK-2606,3
31,STARLINK-3749,1
31,STARLINK-4028,2
31,STARLINK-5195,1
31,STARLINK-5176,6
31,STARLINK-5287,7
31,STARLINK-30300,2
31,STARLINK-30535,4
31,STARLINK-30991,5
31,STARLINK-30985,0
31,STARLINK-31380,3
31,STARLINK-32009,0
31,STARLINK-32191,5
31,STARLINK-33558,2
31,STARLINK-34662,2
31,STARLINK-34660,1
31,STARLINK-34664,2
31,STARLINK-34668,0
31,STARLINK-34706,0
31,STARLINK-34756,0
32,STARLINK-2606,0
32,STARLINK-3775,1
32,STARLINK-3749,1
32,STARLINK-4028,2
32,STARLINK-5195,5
32,STARLINK-5176,6
32,STARLINK-5287,0
32,STARLINK-30300,2
32,STARLINK-30535,2
32,STARLINK-30991,5
32,STARLINK-30985,4
32,STARLINK-32009,0
32,STARLINK-33856,1
32,STARLINK-33558,2
32,STARLINK-33760,5
32,STARLINK-34235,1
32,STARLINK-34629,2
32,STARLINK-34632,0
32,STARLINK-34693,0
32,STARLINK-34666,1
32,STARLINK-34649,0
32,STARLINK-34658,1
32,STARLINK-34675,2
32,STARLINK-34685,2
32,STARLINK-34723,1
32,STARLINK-34706,0
32,STARLINK-34756,0
32,STARLINK-34683,1
32,STARLINK-34651,0
32,STARLINK-34684,2
32,STARLINK-34628,0
32,STARLINK-34544,1
33,STARLINK-1306,1
33,STARLINK-2437,2
33,STARLINK-5195,5
33,STARLINK-5176,6
33,STARLINK-5287,0
33,STARLINK-30300,2
33,STARLINK-30535,1
33,STARLINK-30984,0
33,STARLINK-30991,5
33,STARLINK-30985,4
33,STARLINK-32009,0
33,STARLINK-33856,1
33,STARLINK-33558,2
33,STARLINK-33760,5
33,STARLINK-34641,1
33,STARLINK-34696,1
33,STARLINK-34667,2
33,STARLINK-34723,1
33,STARLINK-34736,2
33,STARLINK-34757,0
33,STARLINK-34631,1
33,STARLINK-34578,1
34,STARLINK-2437,2
34,STARLINK-5195,5
34,STARLINK-5176,2
34,STARLINK-30300,0
34,STARLINK-30984,4
34,STARLINK-30991,2
34,STARLINK-30985,4
34,STARLINK-33856,6
34,STARLINK-33760,5
34,STARLINK-34314,0
34,STARLINK-34337,2
34,STARLINK-34646,2
34,STARLINK-34633,0
34,STARLINK-34608,0
34,STARLINK-34725,2
34,STARLINK-34748,2
35,STARLINK-5195,1
35,STARLINK-30984,7
35,STARLINK-30985,0
35,STARLINK-33856,6
35,STARLINK-33760,5
35,STARLINK-34078,7
35,STARLINK-34624,1
35,STARLINK-34685,2
35,STARLINK-34725,2
35,STARLINK-34748,2
35,STARLINK-34564,0
35,STARLINK-34682,1
35,STARLINK-34654,1
35,STARLINK-34575,2
35,STARLINK-34570,1
36,STARLINK-1200,0
36,STARLINK-1298,0
36,STARLINK-3557,3
36,STARLINK-30984,7
36,STARLINK-30985,0
36,STARLINK-33856,6
36,STARLINK-34078,7
36,STARLINK-34338,0
36,STARLINK-34697,0
36,STARLINK-34620,2
36,STARLINK-34696,1
36,STARLINK-34675,2
36,STARLINK-34669,2
36,STARLINK-34644,2
36,STARLINK-34667,2
36,STARLINK-34564,0
37,STARLINK-1306,1
37,STARLINK-3557,3
37,STARLINK-30984,5
37,STARLINK-34078,14
37,STARLINK-33924,2
37,STARLINK-34632,0
37,STARLINK-34693,0
37,STARLINK-34666,1
37,STARLINK-34641,1
37,STARLINK-34604,2
37,STARLINK-34658,1
37,STARLINK-34608,0
37,STARLINK-34722,0
37,STARLINK-34676,1
37,STARLINK-34684,2
37,STARLINK-34628,0
38,STARLINK-1237,1
38,STARLINK-1966,2
38,STARLINK-3557,3
38,STARLINK-30984,0
38,STARLINK-31339,6
38,STARLINK-34078,7
38,STARLINK-34122,6
38,STARLINK-34314,0
38,STARLINK-34629,2
38,STARLINK-34646,2
38,STARLINK-34662,2
38,STARLINK-34660,1
38,STARLINK-34668,0
38,STARLINK-34709,0
38,STARLINK-34676,1
38,STARLINK-34690,0
39,STARLINK-2524,2
39,STARLINK-3557,2
39,STARLINK-3775,1
39,STARLINK-6268,1
39,STARLINK-31339,6
39,STARLINK-34078,7
39,STARLINK-34122,2
39,STARLINK-34337,2
39,STARLINK-34649,0
39,STARLINK-34663,1
39,STARLINK-34696,1
39,STARLINK-34669,2
39,STARLINK-34644,2
39,STARLINK-34709,0
39,STARLINK-34683,1
