time,sat,load
5,STARLINK-30955,1
5,STARLINK-31353,0
5,STARLINK-31366,2
5,STARLINK-31910,1
5,STARLINK-32001,5
5,STARLINK-33875,2
5,STARLINK-34163,4
5,STARLINK-34209,2
5,STARLINK-34629,2
5,STARLINK-34632,0
5,STARLINK-34646,2
5,STARLINK-34641,1
5,STARLINK-34696,1
5,STARLINK-34644,2
5,STARLINK-34685,2
5,STARLINK-34668,0
5,STARLINK-34723,1
5,STARLINK-34706,0
5,STARLINK-34746,0
5,STARLINK-34683,1
6,STARLINK-4158,13
6,STARLINK-5086,5
6,STARLINK-5860,1
6,STARLINK-6227,0
6,STARLINK-30955,1
6,STARLINK-31353,0
6,STARLINK-31366,2
6,STARLINK-31684,0
6,STARLINK-31910,1
6,STARLINK-32001,5
6,STARLINK-33873,2
6,STARLINK-33875,2
6,STARLINK-33918,3
6,STARLINK-34165,12
6,STARLINK-34163,4
6,STARLINK-33926,0
6,STARLINK-34608,0
6,STARLINK-34669,2
6,STARLINK-34723,1
6,STARLINK-34706,0
6,STARLINK-34746,0
6,STARLINK-34722,0
6,STARLINK-34683,1
6,STARLINK-34570,1
6,STARLINK-34690,0
7,STARLINK-1306,1
7,STARLINK-4158,13
7,STARLINK-5860,1
7,STARLINK-30955,1
7,STARLINK-31353,0
7,STARLINK-31684,0
7,STARLINK-32001,5
7,STARLINK-33873,4
7,STARLINK-33918,3
7,STARLINK-34165,24
7,STARLINK-34163,4
7,STARLINK-34213,2
7,STARLINK-34693,0
7,STARLINK-34567,2
7,STARLINK-34662,2
7,STARLINK-34633,0
7,STARLINK-34667,2
7,STARLINK-34757,0
7,STARLINK-34564,0
7,STARLINK-34628,0
8,STARLINK-1200,0
8,STARLINK-1237,1
8,STARLINK-2437,2
8,STARLINK-4158,13
8,STARLINK-5860,1
8,STARLINK-31353,0
8,STARLINK-32001,5
8,STARLINK-33873,6
8,STARLINK-33918,9
8,STARLINK-34165,24
8,STARLINK-34163,4
8,STARLINK-34337,2
8,STARLINK-34235,1
8,STARLINK-34697,0
8,STARLINK-34666,1
8,STARLINK-34649,0
8,STARLINK-34660,1
8,STARLINK-34620,2
8,STARLINK-34696,1
8,STARLINK-34675,2
8,STARLINK-34644,2
8,STARLINK-34685,2
8,STARLINK-34725,2
8,STARLINK-34631,1
8,STARLINK-34654,1
9,STARLINK-2437,2
9,STARLINK-4158,13
9,STARLINK-33873,8
9,STARLINK-33918,15
9,STARLINK-34165,25
9,STARLINK-34160,10
9,STARLINK-34658,1
9,STARLINK-34624,1
9,STARLINK-34664,2
9,STARLINK-34608,0
9,STARLINK-34756,0
9,STARLINK-34578,1
9,STARLINK-34651,0
10,STARLINK-1298,0
10,STARLINK-33918,15
10,STARLINK-34165,25
10,STARLINK-34160,25
10,STARLINK-33924,2
10,STARLINK-34629,2
10,STARLINK-34668,0
10,STARLINK-34667,2
10,STARLINK-34709,11
10,STARLINK-34736,2
10,STARLINK-34756,0
10,STARLINK-34676,1
10,STARLINK-34684,2
11,STARLINK-1306,1
11,STARLINK-3775,1
11,STARLINK-4028,22
11,STARLINK-34165,22
11,STARLINK-34160,25
11,STARLINK-34209,2
11,STARLINK-34632,0
11,STARLINK-34567,2
11,STARLINK-34660,1
11,STARLINK-34696,1
11,STARLINK-34685,2
11,STARLINK-34709,11
11,STARLINK-34748,2
11,STARLINK-34575,2
12,STARLINK-1237,1
12,STARLINK-1966,2
12,STARLINK-4028,22
12,STARLINK-31678,10
12,STARLINK-32190,21
12,STARLINK-34160,25
12,STARLINK-34338,0
12,STARLINK-34337,2
12,STARLINK-34693,0
12,STARLINK-34646,2
12,STARLINK-34641,1
12,STARLINK-34633,0
12,STARLINK-34675,2
12,STARLINK-34668,0
12,STARLINK-34709,11
12,STARLINK-34748,2
12,STARLINK-34722,0
12,STARLINK-34683,1
12,STARLINK-34570,1
12,STARLINK-34628,0
13,STARLINK-1200,0
13,STARLINK-1966,2
13,STARLINK-4028,22
13,STARLINK-6268,1
13,STARLINK-31678,10
13,STARLINK-31744,15
13,STARLINK-32190,25
13,STARLINK-34160,22
13,STARLINK-33926,0
13,STARLINK-34697,0
13,STARLINK-34666,1
13,STARLINK-34658,1
13,STARLINK-34664,2
13,STARLINK-34608,0
13,STARLINK-34757,0
13,STARLINK-34682,1
13,STARLINK-34654,1
14,STARLINK-30906,25
14,STARLINK-31744,15
14,STARLINK-32190,25
14,STARLINK-33717,25
14,STARLINK-34314,0
14,STARLINK-34662,2
14,STARLINK-34604,2
14,STARLINK-34624,1
14,STARLINK-34696,1
14,STARLINK-34685,2
14,STARLINK-34723,2
15,STARLINK-30906,25
15,STARLINK-31457,23
15,STARLINK-32190,21
15,STARLINK-33717,25
15,STARLINK-34345,3
15,STARLINK-34567,2
15,STARLINK-34649,0
15,STARLINK-34620,2
15,STARLINK-34723,2
15,STARLINK-34651,0
15,STARLINK-34684,2
16,STARLINK-1237,1
16,STARLINK-6116,10
16,STARLINK-5950,6
16,STARLINK-30906,25
16,STARLINK-31457,23
16,STARLINK-31771,13
16,STARLINK-33717,22
16,STARLINK-34345,3
16,STARLINK-34235,1
16,STARLINK-34629,2
16,STARLINK-34632,0
16,STARLINK-34646,2
16,STARLINK-34633,0
16,STARLINK-34675,2
16,STARLINK-34608,0
16,STARLINK-34669,2
16,STARLINK-34564,0
16,STARLINK-34631,1
17,STARLINK-1298,0
17,STARLINK-1767,2
17,STARLINK-2437,2
17,STARLINK-6268,1
17,STARLINK-6116,10
17,STARLINK-5950,6
17,STARLINK-30530,13
17,STARLINK-31001,5
17,STARLINK-31457,23
17,STARLINK-31771,16
17,STARLINK-33717,20
17,STARLINK-33924,2
17,STARLINK-34209,2
17,STARLINK-34345,3
17,STARLINK-34337,2
17,STARLINK-34693,0
17,STARLINK-34662,2
17,STARLINK-34604,2
17,STARLINK-34696,1
17,STARLINK-34685,2
17,STARLINK-34668,0
17,STARLINK-34725,2
17,STARLINK-34746,0
17,STARLINK-34564,0
17,STARLINK-34631,1
17,STARLINK-34578,1
17,STARLINK-34575,2
17,STARLINK-34690,0
17,STARLINK-34628,0
17,STARLINK-34544,1
18,STARLINK-1767,2
18,STARLINK-3775,1
18,STARLINK-5158,20
18,STARLINK-30069,6
18,STARLINK-6116,10
18,STARLINK-5950,6
18,STARLINK-30530,13
18,STARLINK-31001,5
18,STARLINK-31457,23
18,STARLINK-31771,16
18,STARLINK-33915,0
18,STARLINK-34314,0
18,STARLINK-34345,3
18,STARLINK-34649,0
18,STARLINK-34660,1
18,STARLINK-34658,1
18,STARLINK-34664,2
18,STARLINK-34706,0
18,STARLINK-34736,2
18,STARLINK-34746,0
18,STARLINK-34722,0
18,STARLINK-34682,1
18,STARLINK-34570,1
19,STARLINK-3752,7
19,STARLINK-5158,20
19,STARLINK-5078,9
19,STARLINK-30069,6
19,STARLINK-6116,10
19,STARLINK-5950,6
19,STARLINK-30530,12
19,STARLINK-31010,1
19,STARLINK-31001,5
19,STARLINK-31457,22
19,STARLINK-31996,4
19,STARLINK-34697,0
19,STARLINK-34641,1
19,STARLINK-34624,1
19,STARLINK-34706,0
19,STARLINK-34676,1
19,STARLINK-34683,1
19,STARLINK-34654,1
20,STARLINK-1306,1
20,STARLINK-2523,2
20,STARLINK-3752,7
20,STARLINK-5158,17
20,STARLINK-5078,9
20,STARLINK-5311,10
20,STARLINK-5803,4
20,STARLINK-30069,6
20,STARLINK-6116,8
20,STARLINK-5950,4
20,STARLINK-30334,8
20,STARLINK-30530,11
20,STARLINK-31010,1
20,STARLINK-31996,14
20,STARLINK-33915,0
20,STARLINK-33926,0
20,STARLINK-34338,0
20,STARLINK-34675,2
20,STARLINK-34608,0
20,STARLINK-34685,2
20,STARLINK-34756,0
20,STARLINK-34757,0
20,STARLINK-34651,0
21,STARLINK-1966,2
21,STARLINK-2523,2
21,STARLINK-3752,7
21,STARLINK-5158,15
21,STARLINK-5078,9
21,STARLINK-5311,15
21,STARLINK-5803,5
21,STARLINK-30069,6
21,STARLINK-30334,15
21,STARLINK-30530,9
21,STARLINK-31010,1
21,STARLINK-31996,14
21,STARLINK-11520 [DTC],2
21,STARLINK-34337,2
21,STARLINK-34629,2
21,STARLINK-34632,0
21,STARLINK-34660,1
21,STARLINK-34756,0
21,STARLINK-34684,2
22,STARLINK-1200,0
22,STARLINK-2523,2
22,STARLINK-3752,7
22,STARLINK-5158,12
22,STARLINK-5078,8
22,STARLINK-5311,15
22,STARLINK-5803,5
22,STARLINK-30334,17
22,STARLINK-30552,7
22,STARLINK-31996,13
22,STARLINK-32199,4
22,STARLINK-11520 [DTC],2
22,STARLINK-33915,0
22,STARLINK-34314,0
22,STARLINK-34693,0
22,STARLINK-34666,1
22,STARLINK-34620,2
22,STARLINK-34664,2
22,STARLINK-34690,0
22,STARLINK-34628,0
22,STARLINK-34544,1
23,STARLINK-3752,7
23,STARLINK-5158,7
23,STARLINK-5078,6
23,STARLINK-5311,15
23,STARLINK-30334,17
23,STARLINK-30552,13
23,STARLINK-31996,10
23,STARLINK-32199,4
23,STARLINK-11520 [DTC],2
23,STARLINK-33914,0
23,STARLINK-33846,8
23,STARLINK-34209,2
23,STARLINK-34646,2
23,STARLINK-34658,1
23,STARLINK-34608,0
23,STARLINK-34685,2
23,STARLINK-34723,1
23,STARLINK-34748,2
23,STARLINK-34575,2
24,STARLINK-1306,1
24,STARLINK-1298,0
24,STARLINK-3752,7
24,STARLINK-5311,15
24,STARLINK-30334,16
24,STARLINK-30552,14
24,STARLINK-30603,2
24,STARLINK-32199,5
24,STARLINK-33832,11
24,STARLINK-33914,5
24,STARLINK-33846,17
24,STARLINK-33924,2
24,STARLINK-34235,1
24,STARLINK-34662,2
24,STARLINK-34675,2
24,STARLINK-34668,0
24,STARLINK-34723,1
24,STARLINK-34709,0
24,STARLINK-34722,0
24,STARLINK-34682,1
24,STARLINK-34631,1
24,STARLINK-34654,1
24,STARLINK-34570,1
25,STARLINK-1237,1
25,STARLINK-2437,2
25,STARLINK-3775,1
25,STARLINK-5311,12
25,STARLINK-30334,11
25,STARLINK-30552,14
25,STARLINK-30545,14
25,STARLINK-30603,2
25,STARLINK-32199,5
25,STARLINK-33832,11
25,STARLINK-33914,5
25,STARLINK-33846,17
25,STARLINK-34697,0
25,STARLINK-34649,0
25,STARLINK-34633,0
25,STARLINK-34725,2
25,STARLINK-34709,0
25,STARLINK-34736,2
25,STARLINK-34631,1
25,STARLINK-34578,1
26,STARLINK-6268,1
26,STARLINK-30552,12
26,STARLINK-30545,19
26,STARLINK-31379,5
26,STARLINK-31483,17
26,STARLINK-32199,5
26,STARLINK-33832,11
26,STARLINK-33846,17
26,STARLINK-34314,0
26,STARLINK-34641,1
26,STARLINK-34669,2
26,STARLINK-34685,2
26,STARLINK-34725,2
26,STARLINK-34736,2
26,STARLINK-34564,0
26,STARLINK-34683,1
26,STARLINK-34651,0
26,STARLINK-34684,2
27,STARLINK-1200,0
27,STARLINK-4279,10
27,STARLINK-6211,1
27,STARLINK-30552,9
27,STARLINK-30545,19
27,STARLINK-31379,5
27,STARLINK-31483,17
27,STARLINK-33832,13
27,STARLINK-33846,15
27,STARLINK-34629,2
27,STARLINK-34632,0
27,STARLINK-34693,0
27,STARLINK-34666,1
27,STARLINK-34646,2
27,STARLINK-34604,2
27,STARLINK-34658,1
27,STARLINK-34608,0
27,STARLINK-34667,2
27,STARLINK-34757,0
27,STARLINK-34690,0
27,STARLINK-34628,0
27,STARLINK-34544,1
28,STARLINK-2606,0
28,STARLINK-3749,7
28,STARLINK-4279,12
28,STARLINK-5287,11
28,STARLINK-6211,1
28,STARLINK-30545,19
28,STARLINK-30535,6
28,STARLINK-31380,7
28,STARLINK-31379,5
28,STARLINK-31483,15
28,STARLINK-32191,8
28,STARLINK-34338,0
28,STARLINK-34660,1
28,STARLINK-34675,2
28,STARLINK-34676,1
29,STARLINK-1237,1
29,STARLINK-1298,0
29,STARLINK-2606,0
29,STARLINK-3749,7
29,STARLINK-4279,12
29,STARLINK-5287,11
29,STARLINK-6211,1
29,STARLINK-30300,5
29,STARLINK-30545,19
29,STARLINK-30535,6
29,STARLINK-30991,3
29,STARLINK-31380,7
29,STARLINK-31379,5
29,STARLINK-32009,1
29,STARLINK-32191,8
29,STARLINK-34620,2
29,STARLINK-34685,2
29,STARLINK-34746,0
29,STARLINK-34682,1
29,STARLINK-34575,2
30,STARLINK-1966,2
30,STARLINK-2606,0
30,STARLINK-3749,7
30,STARLINK-4279,10
30,STARLINK-5176,2
30,STARLINK-5287,10
30,STARLINK-6268,1
30,STARLINK-6211,1
30,STARLINK-30300,7
30,STARLINK-30545,16
30,STARLINK-30535,6
30,STARLINK-30991,5
30,STARLINK-31380,7
30,STARLINK-32009,1
30,STARLINK-32191,8
30,STARLINK-33558,2
30,STARLINK-34314,0
30,STARLINK-33924,2
30,STARLINK-34337,2
30,STARLINK-34697,0
30,STARLINK-34604,2
30,STARLINK-34624,1
30,STARLINK-34608,0
30,STARLINK-34667,2
30,STARLINK-34746,0
30,STARLINK-34722,0
30,STARLINK-34654,1
31,STARLINK-1200,0
31,STARLINK-2643,1
31,STARLINK-2606,0
31,STARLINK-3749,7
31,STARLINK-4028,2
31,STARLINK-5195,6
31,STARLINK-5176,4
31,STARLINK-5287,9
31,STARLINK-30300,11
31,STARLINK-30535,6
31,STARLINK-30991,6
31,STARLINK-30985,7
31,STARLINK-31380,7
31,STARLINK-32009,1
31,STARLINK-32191,8
31,STARLINK-33558,3
31,STARLINK-34662,2
31,STARLINK-34660,1
31,STARLINK-34664,2
31,STARLINK-34668,0
31,STARLINK-34706,0
31,STARLINK-34756,0
32,STARLINK-2606,0
32,STARLINK-3775,1
32,STARLINK-3749,6
32,STARLINK-4028,2
32,STARLINK-5195,6
32,STARLINK-5176,4
32,STARLINK-5287,4
32,STARLINK-30300,11
32,STARLINK-30535,6
32,STARLINK-30991,6
32,STARLINK-30985,8
32,STARLINK-32009,1
32,STARLINK-33856,8
32,STARLINK-33558,3
32,STARLINK-33760,5
32,STARLINK-34235,1
32,STARLINK-34629,2
32,STARLINK-34632,0
32,STARLINK-34693,0
32,STARLINK-34666,1
32,STARLINK-34649,0
32,STARLINK-34658,1
32,STARLINK-34675,2
32,STARLINK-34685,2
32,STARLINK-34723,1
32,STARLINK-34706,0
32,STARLINK-34756,0
32,STARLINK-34683,1
32,STARLINK-34651,0
32,STARLINK-34684,2
32,STARLINK-34628,0
32,STARLINK-34544,1
33,STARLINK-1306,1
33,STARLINK-2437,2
33,STARLINK-5195,6
33,STARLINK-5176,4
33,STARLINK-5287,4
33,STARLINK-30300,13
33,STARLINK-30535,3
33,STARLINK-30984,3
33,STARLINK-30991,6
33,STARLINK-30985,8
33,STARLINK-32009,1
33,STARLINK-33856,8
33,STARLINK-33558,3
33,STARLINK-33760,5
33,STARLINK-34641,1
33,STARLINK-34696,1
33,STARLINK-34667,2
33,STARLINK-34723,1
33,STARLINK-34736,2
33,STARLINK-34757,0
33,STARLINK-34631,1
33,STARLINK-34578,1
34,STARLINK-2437,2
34,STARLINK-5195,6
34,STARLINK-5176,4
34,STARLINK-30300,8
34,STARLINK-30984,9
34,STARLINK-30991,6
34,STARLINK-30985,8
34,STARLINK-33856,8
34,STARLINK-33760,5
34,STARLINK-34314,0
34,STARLINK-34337,2
34,STARLINK-34646,2
34,STARLINK-34633,0
34,STARLINK-34608,0
34,STARLINK-34725,2
34,STARLINK-34748,2
35,STARLINK-5195,6
35,STARLINK-30984,9
35,STARLINK-30985,6
35,STARLINK-33856,8
35,STARLINK-33760,5
35,STARLINK-34078,12
35,STARLINK-34624,1
35,STARLINK-34685,2
35,STARLINK-34725,2
35,STARLINK-34748,2
35,STARLINK-34564,0
35,STARLINK-34682,1
35,STARLINK-34654,1
35,STARLINK-34575,2
35,STARLINK-34570,1
36,STARLINK-1200,0
36,STARLINK-1298,0
36,STARLINK-3557,4
36,STARLINK-30984,9
36,STARLINK-30985,5
36,STARLINK-33856,1
36,STARLINK-34078,12
36,STARLINK-34338,0
36,STARLINK-34697,0
36,STARLINK-34620,2
36,STARLINK-34696,1
36,STARLINK-34675,2
36,STARLINK-34669,2
36,STARLINK-34644,2
36,STARLINK-34667,2
36,STARLINK-34564,0
37,STARLINK-1306,1
37,STARLINK-3557,4
37,STARLINK-30984,8
37,STARLINK-34078,13
37,STARLINK-33924,2
37,STARLINK-34632,0
37,STARLINK-34693,0
37,STARLINK-34666,1
37,STARLINK-34641,1
37,STARLINK-34604,2
37,STARLINK-34658,1
37,STARLINK-34608,0
37,STARLINK-34722,0
37,STARLINK-34676,1
37,STARLINK-34684,2
37,STARLINK-34628,0
38,STARLINK-1237,1
38,STARLINK-1966,2
38,STARLINK-3557,4
38,STARLINK-30984,8
38,STARLINK-31339,2
38,STARLINK-34078,6
38,STARLINK-34122,0
38,STARLINK-34314,0
38,STARLINK-34629,2
38,STARLINK-34646,2
38,STARLINK-34662,2
38,STARLINK-34660,1
38,STARLINK-34668,0
38,STARLINK-34709,0
38,STARLINK-34676,1
38,STARLINK-34690,0
39,STARLINK-2524,2
39,STARLINK-3557,4
39,STARLINK-3775,1
39,STARLINK-6268,1
39,STARLINK-31339,2
39,STARLINK-34078,5
39,STARLINK-34122,0
39,STARLINK-34337,2
39,STARLINK-34649,0
39,STARLINK-34663,1
39,STARLINK-34696,1
39,STARLINK-34669,2
39,STARLINK-34644,2
39,STARLINK-34709,0
39,STARLINK-34683,1
