user_id,t_start,t_end,lat,lon
0,7,18,40.03838891803225,-75.59647399624768
1,7,19,40.041651406334786,-75.60448295125043
2,7,17,40.04127924018684,-75.59408102378161
3,18,29,40.03946409270003,-75.59612811397524
4,18,30,40.03976400416599,-75.59762994765563
5,18,28,40.04535792967701,-75.5990039351421
6,1,12,40.03954493605639,-75.60499715641659
7,1,11,40.03765724512294,-75.59362180445875
8,1,11,40.04176339379257,-75.58910360892118
9,14,24,40.03962983347775,-75.59642218368744
10,14,24,40.03799470450621,-75.5994418614777
11,14,24,40.03495389540868,-75.6023735793332
12,5,17,40.03742039832024,-75.59483217311298
13,5,17,40.03954408191932,-75.59736655865069
14,5,17,40.04065778008867,-75.60447737927512
15,3,13,40.03423365906549,-75.60014402492752
16,3,13,40.031900353346806,-75.5987386661374
17,3,13,40.03665792945458,-75.60030650417528
18,20,30,40.03789028126515,-75.5959797554047
19,20,32,40.03625739636847,-75.59948253997025
20,20,30,40.038487383602806,-75.59753409725988
21,12,24,40.03849204385881,-75.59641336828732
22,12,22,40.03142010217571,-75.5964559373361
23,12,24,40.03544498835422,-75.60308319557957
24,16,26,40.03861821181685,-75.59676663768315
25,16,28,40.034671748364204,-75.60221799581187
26,16,28,40.04064243530903,-75.59970288181052
27,0,12,40.04228036329522,-75.6037581117014
28,0,11,40.0380141698058,-75.59800832039653
29,0,11,40.03706292742633,-75.59510512897494
30,17,27,40.03668686535164,-75.59466344414118
31,17,28,40.04239020311849,-75.59292240022852
32,17,29,40.040465663899674,-75.59286803823986
33,21,33,40.03549100087114,-75.58919855064688
34,21,32,40.04175932455617,-75.59805558906925
35,21,32,40.041479407166605,-75.58915380010585
36,4,14,40.041442986256136,-75.59564553419402
37,4,15,40.042365233791635,-75.59949423532179
38,4,15,40.031922803247475,-75.5983427711555
39,10,21,40.03963366137232,-75.59654898065904
40,10,20,40.03900695679998,-75.59594283862934
41,10,22,40.0389641695969,-75.5944493801021
42,13,25,40.042149708117556,-75.59913436202982
43,13,23,40.03830845990718,-75.59883112897315
44,13,25,40.039451462227504,-75.59003667818526
45,23,35,40.044042131961746,-75.5917749199212
46,23,34,40.03583456562174,-75.59173172260091
47,23,33,40.035396834263324,-75.5890300183926
48,24,36,40.04236165848228,-75.590093003524
49,24,34,40.04287991136216,-75.60176189387458
50,24,34,40.03156379320854,-75.59823488790491
51,28,38,40.039314744741596,-75.59387967580277
52,28,38,40.03808580713676,-75.59673673054364
53,28,38,40.04401401502169,-75.59090057152744
54,15,27,40.039045063767105,-75.59326089951956
55,15,26,40.04555462716974,-75.59519652174862
56,15,27,40.04293589455856,-75.59395542914359
57,25,35,40.04083496714818,-75.59515109007509
58,25,36,40.03753956205397,-75.59802011656595
59,25,37,40.04199678785618,-75.59648796794895
60,4,16,40.04066778617287,-75.59655534724736
61,9,21,40.039716517388584,-75.59540124898011
62,11,21,40.038979108795,-75.59277571240727
63,4,15,40.04036286313662,-75.59274209421271
64,20,32,40.03687546922454,-75.5931418558781
65,0,11,40.0387914401029,-75.59646283324679
66,2,13,40.03830563864834,-75.59791564856855
67,19,30,40.04134476073548,-75.59058385263666
68,10,20,40.03673593918772,-75.59248740725685
69,14,25,40.0415165385102,-75.58968932482449
70,16,27,40.03962432464559,-75.59689877978016
71,0,11,40.035861377915374,-75.59332439043915
72,6,18,40.040377789053224,-75.59443655110888
73,13,24,40.038090476193666,-75.5961464585066
74,6,18,40.03884085554161,-75.58960362300145
