user_id,t_start,t_end,lat,lon
0,5,16,40.04074860300889,-75.5940160066316
1,5,16,40.03887666102938,-75.59673433288815
2,5,16,40.035638644830506,-75.60309099754417
3,5,16,40.03854338599854,-75.58872347446338
4,5,16,40.042468077820466,-75.59741217343141
5,5,16,40.03949863908357,-75.59264346896519
6,5,16,40.03698116674426,-75.60564141849211
7,5,17,40.035277429240416,-75.5939729069044
8,7,18,40.036631960821985,-75.59309145822972
9,7,18,40.03753216834361,-75.59393636051429
10,7,19,40.03902316021329,-75.599585651729
11,7,19,40.035305392059804,-75.59992814740278
12,7,19,40.0405516492361,-75.60258565787207
13,7,19,40.04074563673269,-75.60218599087159
14,7,17,40.039029683228726,-75.5956102943761
15,7,18,40.036797035290036,-75.60100659874885
16,12,24,40.03793147942475,-75.5947215001876
17,12,22,40.03981141016288,-75.60549594436851
18,12,24,40.03901942256195,-75.59796476324648
19,12,22,40.04543722689474,-75.59458492455812
20,12,24,40.039812503401414,-75.59632170761655
21,12,22,40.03791289910895,-75.59627279771382
22,12,24,40.038736569612865,-75.60554671206322
23,12,22,40.03857365128021,-75.59654734851777
24,8,20,40.036954126572844,-75.59422220937354
25,8,19,40.039064575595766,-75.59613590426758
26,8,18,40.03789354727335,-75.59768588150115
27,8,18,40.03864914359741,-75.59642094199882
28,8,19,40.04082443106739,-75.59857476585272
29,8,18,40.03797218593205,-75.59044310866089
30,8,19,40.03751519230665,-75.59859518527054
31,8,18,40.038175703747974,-75.59330037265488
32,11,21,40.04101152743183,-75.59568334869553
33,11,21,40.035289096326686,-75.59718005882632
34,11,22,40.04045438600252,-75.59293931678431
35,11,22,40.03772932089822,-75.59613480292123
36,11,22,40.03778456746013,-75.59316318771029
37,11,23,40.03505169010735,-75.59755646705355
38,11,21,40.041569091251525,-75.59595798283986
39,11,21,40.0357575222919,-75.59454259007651
40,10,21,40.037388663200026,-75.60070436667577
41,10,20,40.044607170183625,-75.5995180963025
42,10,20,40.038202952307664,-75.59682423877197
43,10,22,40.03244634887684,-75.59269360001959
44,10,20,40.037358459367105,-75.59889632867883
45,10,22,40.043072603891,-75.59785179522562
46,10,22,40.03908803569686,-75.59673418880772
47,10,21,40.03407254815823,-75.5969699422402
48,21,31,40.04507621586421,-75.5992034330239
49,21,31,40.036655044403325,-75.59587856242072
50,21,33,40.038246841540996,-75.59542533405705
51,21,33,40.03548868491675,-75.59348012957815
52,21,31,40.037576384198104,-75.59673922968072
53,21,33,40.03462980456036,-75.59373974738382
54,21,33,40.03858622504941,-75.59772574886425
55,21,33,40.0374929175564,-75.58960478011485
56,13,25,40.03420078811018,-75.5991061535464
57,13,25,40.03815745249911,-75.59497169405238
58,13,25,40.043985543208095,-75.59177493898456
59,13,23,40.03998888979739,-75.59512454035679
60,13,24,40.04423041799606,-75.59589182676108
61,13,23,40.03543754590099,-75.59647945133584
62,13,24,40.0420860300245,-75.59335579958169
63,13,25,40.038912627757746,-75.59214657274144
64,0,11,40.03617843684411,-75.6008269083586
65,0,12,40.038507662641166,-75.59778972068983
66,0,10,40.04154752745257,-75.59463174057173
67,0,12,40.03624039714832,-75.59874688358535
68,0,11,40.039639133807874,-75.59855740679534
69,0,10,40.04004558543036,-75.60165625896242
70,0,10,40.03981587567345,-75.5957896823337
71,0,10,40.03960951325744,-75.59672518885094
72,19,30,40.04105530202779,-75.59817905187246
73,19,29,40.03732727573556,-75.5975379415139
74,19,30,40.03884338869034,-75.5944894159594
75,19,30,40.038785079570275,-75.59500568017783
76,19,31,40.043681204073884,-75.60279055150976
77,19,29,40.04249283436397,-75.60372697094647
78,19,29,40.04201999848323,-75.59785665576567
79,19,31,40.03893998107585,-75.59537806645302
80,23,35,40.037336447473805,-75.58798760627069
81,23,33,40.03925990559171,-75.59728717110747
82,23,35,40.040971210709834,-75.59894057679261
83,23,35,40.03289449319718,-75.59124892140167
84,23,35,40.03651828362852,-75.59281215394708
85,23,33,40.03845892288194,-75.59590624117837
86,23,35,40.03493203390708,-75.60362574807492
87,23,34,40.03833469206922,-75.59640103784673
88,27,39,40.03756455354938,-75.59541858081727
89,27,38,40.04084381628267,-75.58775874867625
90,27,39,40.044223586702714,-75.59486483760445
91,27,37,40.03397882462781,-75.59488026094687
92,27,38,40.03808496402088,-75.59640294621403
93,27,37,40.04220962919278,-75.596620314892
94,27,39,40.032096291467134,-75.59375576387893
95,27,38,40.04108441872052,-75.60244552240053
96,26,36,40.04174820987813,-75.59466182959291
97,26,38,40.043117920458336,-75.59601244770896
98,26,37,40.03874313746522,-75.59574038562762
99,26,37,40.044201777839305,-75.59874662975119
100,26,36,40.040385267183694,-75.5882866686193
101,26,37,40.03402830123504,-75.5921347445399
102,26,37,40.03954283153898,-75.59815332348549
103,26,38,40.03960171410467,-75.59658628076029
104,16,27,40.03739951899442,-75.59497024709697
105,16,28,40.04243386094724,-75.59269138535562
106,16,28,40.03732745207071,-75.59854873862264
107,16,28,40.039092612102415,-75.59564671440812
108,16,27,40.03961095097698,-75.59527665143538
109,16,27,40.0354873239964,-75.60296611405913
110,16,28,40.037199795248675,-75.59379505614893
111,16,27,40.04485360687861,-75.59607234244136
112,15,25,40.04427142049979,-75.59103866812137
113,15,25,40.03757727240803,-75.58811803170671
114,15,27,40.03984889461082,-75.59606213022224
115,15,27,40.04403438271244,-75.60211092709586
116,15,27,40.04336560762384,-75.59223285449654
117,15,26,40.04534450089677,-75.59734557033049
118,15,25,40.03808679056403,-75.60341987438596
119,15,26,40.03696100939921,-75.60165796727857
120,14,26,40.03970262277281,-75.59019165940522
121,14,25,40.03858194732456,-75.59671185195754
122,14,25,40.03835085481021,-75.59512118649515
123,14,25,40.039083909191206,-75.59719240598037
124,14,26,40.03982091612649,-75.5907795327852
125,14,26,40.03927770114705,-75.59045630445169
126,14,24,40.0382079824283,-75.59635249245105
127,14,24,40.040556569887315,-75.59240756764908
128,25,35,40.03871053393788,-75.5969397788618
129,25,37,40.03711392612265,-75.6005703296636
