user_id,t_start,t_end,lat,lon
0,26,36,40.04187602239487,-75.5995523735592
1,26,37,40.03938075774331,-75.59297312894988
2,26,38,40.0339080813486,-75.6009057658538
3,26,38,40.039361234088034,-75.59655071235534
4,26,36,40.03971128933499,-75.59582475944528
5,26,37,40.03747178992998,-75.59593385970864
6,14,24,40.043279082801945,-75.59175940443488
7,14,26,40.044626271223805,-75.59444808208141
8,14,25,40.037454420326846,-75.59830306570741
9,14,25,40.036725627913896,-75.60549333993046
10,14,26,40.038694080559914,-75.59696712910643
11,14,26,40.04006680828056,-75.60567108699814
12,0,12,40.03943942072414,-75.5942573119882
13,0,11,40.0342056533064,-75.59526198072442
14,0,10,40.03184051537818,-75.59722222539246
15,0,12,40.038391969048526,-75.59692711955014
16,0,10,40.041231073722564,-75.59833458965178
17,0,12,40.04191308042964,-75.58843241419882
18,9,20,40.03818418536213,-75.59670986871848
19,9,21,40.038587844741684,-75.59659628683528
20,9,19,40.040635205310416,-75.59659194135405
21,9,19,40.0420505750908,-75.5981047021969
22,9,21,40.04204261306803,-75.60003344553012
23,9,21,40.03287904260181,-75.5961977939414
24,28,38,40.03826188798265,-75.59792113211445
25,28,39,40.04061687146788,-75.59553133925954
26,28,39,40.0345781751634,-75.60364368345708
27,28,38,40.038237481634035,-75.59375288271454
28,28,39,40.03844607211471,-75.59795042168099
29,28,39,40.0374969705268,-75.59975383144604
30,25,37,40.0360788168085,-75.59116024146414
31,25,37,40.03831428451434,-75.59465651407676
32,25,35,40.04064766401433,-75.59466233824753
33,25,37,40.03856143873666,-75.6022904018943
34,25,37,40.037119156419266,-75.59865783087005
35,25,37,40.045665628197916,-75.59712779350829
36,22,33,40.03856115254425,-75.59328666682595
37,22,32,40.036596159521764,-75.59445174732055
38,22,34,40.03894514889313,-75.59404938130842
39,22,34,40.04190399267675,-75.59507368986459
40,22,33,40.038380174318824,-75.59904178371126
41,22,32,40.0418285228163,-75.59559586786747
42,7,17,40.03775737443842,-75.59420433056715
43,7,19,40.03968738812291,-75.59840827995946
44,7,19,40.035775638950014,-75.59710137263295
45,7,17,40.03863977674081,-75.59611234699247
46,7,18,40.03766318521644,-75.58803523494993
47,7,17,40.038592255185016,-75.59747828900848
48,1,11,40.038746177472696,-75.59620232789452
49,1,11,40.042467360165794,-75.59562133350931
50,1,13,40.03678091697488,-75.58775481686732
51,1,12,40.03966210161751,-75.59529283540927
52,1,11,40.0329708181908,-75.59351884724953
53,1,13,40.04184806433548,-75.60050029534514
54,6,18,40.036977456731,-75.59309364245627
55,6,17,40.04495104900749,-75.59830371769861
56,6,17,40.036042649621486,-75.58874281597782
57,6,16,40.039406595599786,-75.58911395673559
58,6,16,40.0366699918556,-75.597774979465
59,6,17,40.03979825754022,-75.59904975891374
60,17,29,40.04394573322051,-75.59710968197321
61,17,29,40.038454749262314,-75.60001289527527
62,17,28,40.04323435506915,-75.5956249503944
63,17,28,40.04090189840083,-75.60407427681744
64,17,27,40.04131625349761,-75.59462971025376
65,17,27,40.03720581249042,-75.59092871785204
66,24,36,40.04300796908107,-75.59002789107097
67,24,35,40.03919119359561,-75.59950522423284
68,24,36,40.03310265258951,-75.59364032780451
69,24,35,40.03723101813911,-75.59741270063162
70,24,34,40.039698556563,-75.60337941810084
71,24,35,40.039357086625856,-75.59760837490127
72,2,13,40.03744212611002,-75.59945152370953
73,2,12,40.043775065861595,-75.5972040894173
74,2,14,40.04178459146657,-75.59148774872651
75,2,12,40.03981923662008,-75.5951845660581
76,2,14,40.03287266331425,-75.59926378032137
77,2,13,40.03989664872117,-75.59925476037418
78,15,27,40.039042759079415,-75.59680761603758
79,15,25,40.03583569767471,-75.58951158858191
80,15,27,40.042607497134824,-75.59585289069913
81,15,25,40.033602617661735,-75.59690532265076
82,15,25,40.038438413616355,-75.5930078000836
83,15,27,40.042818780653285,-75.5963131540659
84,3,13,40.040680496477194,-75.59479580776362
85,3,13,40.044951522580334,-75.59961422621565
86,3,13,40.03958085366071,-75.59813894947428
87,3,13,40.03654757073549,-75.59963693742176
88,3,13,40.03676983468587,-75.59667102868063
89,3,14,40.03768226249953,-75.58836186344637
90,27,37,40.038700119193706,-75.59682064006356
91,27,38,40.03882635716858,-75.5950471816036
92,27,37,40.038578563268935,-75.60257922429456
93,27,37,40.03875518239524,-75.59391427630729
94,27,37,40.037626981186065,-75.59642313629934
95,27,37,40.03898360008208,-75.60497418841192
96,20,32,40.03784343215381,-75.59650118209959
97,20,32,40.04020569433078,-75.60047850776643
98,20,32,40.03780049488465,-75.59489216272772
99,20,31,40.04442286593747,-75.59693475979246
100,20,32,40.03686638946715,-75.5984207555124
101,20,30,40.03840223764009,-75.59793669674464
102,12,24,40.0384410142372,-75.59654599936106
103,12,22,40.03415661100267,-75.60053802644657
104,12,24,40.04406796164179,-75.59209034336105
105,12,24,40.035828617062805,-75.59080161231009
106,12,23,40.03948538760553,-75.60251937835072
107,12,24,40.03863601239959,-75.596515935921
108,10,21,40.042992815420575,-75.60002687042946
109,10,20,40.042333203608564,-75.6023544970796
110,10,20,40.038900560583215,-75.59066004033537
111,10,21,40.03756733226869,-75.599705318764
112,10,21,40.03568489871943,-75.6041359900709
113,10,20,40.03802400437075,-75.59527118240081
114,4,15,40.04515776698388,-75.59436910619813
115,4,14,40.03888274456748,-75.59705614760215
116,4,15,40.03551651945969,-75.59836263253003
117,4,15,40.03298917440774,-75.59407856413124
118,4,16,40.03736567853842,-75.60477496443357
119,4,14,40.036950358521814,-75.59690660644736
