user_id,t_start,t_end,lat,lon
0,28,39,40.039228411682444,-75.59879292030243
1,28,38,40.04253171667079,-75.60236641597163
2,28,39,40.03867928527386,-75.59641406927024
3,28,39,40.03964032862359,-75.5960283634139
4,28,39,40.04355384368114,-75.59121775371226
5,28,38,40.034380743186205,-75.59610590891289
6,28,39,40.03876141868387,-75.59701731727758
7,28,39,40.03534435646053,-75.6024959443961
8,28,38,40.036707290386516,-75.59636994234334
9,28,38,40.038116689728504,-75.59649568239145
10,13,23,40.03361959557024,-75.60169716816394
11,13,25,40.03905441915561,-75.59688129543524
12,13,23,40.03890153466608,-75.58731310380082
13,13,23,40.04024087802436,-75.60557911737608
14,13,24,40.037795674619105,-75.59654912627035
15,13,25,40.03925076853182,-75.59447619257753
16,13,24,40.03766612677241,-75.59620876575526
17,13,25,40.03616050508509,-75.59808853197927
18,13,23,40.03856028517134,-75.59655809421936
19,13,23,40.037349838901335,-75.59563585032949
20,16,26,40.038586348695524,-75.59666634786619
21,16,26,40.04224998541282,-75.59785920244587
22,16,28,40.039242287428735,-75.59651766365558
23,16,27,40.036836658811495,-75.59774945208686
24,16,27,40.04258683046555,-75.59547873131518
25,16,28,40.037939783835625,-75.59046574502202
26,16,26,40.03879395532083,-75.60397085741035
27,16,27,40.033085249529,-75.5973287213408
28,16,28,40.03899977172028,-75.5933858910072
29,16,27,40.039019035899,-75.59593347614997
30,20,32,40.03904622478247,-75.58952800000436
31,20,30,40.040437113262776,-75.59648667218411
32,20,31,40.04208795540264,-75.59183018401528
33,20,30,40.03985618492464,-75.59231454548194
34,20,31,40.03768388981676,-75.5987106144755
35,20,30,40.03672140864627,-75.59320168557566
36,20,31,40.0418030180289,-75.59718996690756
37,20,31,40.039468669508416,-75.59594297842654
38,20,31,40.03838692113233,-75.59652256301936
39,20,30,40.03753049971965,-75.59683993920426
40,5,16,40.04287323328664,-75.60148952478583
41,5,16,40.03223381613289,-75.59609794208251
42,5,15,40.04124070272637,-75.59406830206302
43,5,17,40.03488984771873,-75.59483840623949
44,5,17,40.0442959704883,-75.60145438377255
45,5,17,40.04163727119856,-75.60455961615938
46,5,16,40.042387331883596,-75.59180214491163
47,5,15,40.039108495592934,-75.59586886738276
48,5,16,40.03642785078693,-75.60058091772369
49,5,15,40.03808975436676,-75.59446189215194
50,10,21,40.04430177982747,-75.59947879225196
51,10,22,40.03508870134364,-75.59052138709703
52,10,21,40.038911567674916,-75.59703837994856
53,10,22,40.04164851865359,-75.59244673998268
54,10,20,40.03987371249102,-75.59657869036562
55,10,21,40.035479884731956,-75.60063840121092
56,10,22,40.03719138342116,-75.58769103283419
57,10,20,40.0441074816203,-75.5953794612517
58,10,22,40.038602313807885,-75.59666907310122
59,10,21,40.03752714104083,-75.60556135703165
60,19,29,40.0386328558988,-75.59067024664982
61,19,30,40.03413922460811,-75.59333519591156
62,19,31,40.03889262960947,-75.59805074765583
63,19,30,40.03789365957604,-75.59409893058455
64,19,31,40.04237894118048,-75.58876029650786
65,19,30,40.042210942929216,-75.59842528600657
66,19,29,40.03740690975236,-75.59800915798236
67,19,29,40.03745968335199,-75.6000389261987
68,19,29,40.03613329331429,-75.59208013638458
69,19,30,40.040046264300656,-75.5920211559745
70,15,26,40.03752232701441,-75.5948851064367
71,15,25,40.043509016554154,-75.59092630636957
72,15,25,40.03883420974083,-75.59664083877091
73,15,27,40.03778354386504,-75.59771976638527
74,15,27,40.03247944696485,-75.5983716717931
75,15,26,40.03860439927019,-75.5965729253004
76,15,27,40.037311584778344,-75.59552171444643
77,15,26,40.03490378713582,-75.59688810058456
78,15,25,40.04178872128291,-75.59708918257942
79,15,27,40.0377830839005,-75.6020111270384
80,4,15,40.03774082610948,-75.60083898917875
81,4,16,40.03691635821085,-75.5961017924308
82,4,14,40.0386745224825,-75.59502369933304
83,4,14,40.036039537392924,-75.59406334864592
84,4,14,40.039475939581195,-75.60118375906399
85,4,15,40.04540464906344,-75.59777085264516
86,4,16,40.03676352269177,-75.60003086789341
87,4,15,40.034686032640955,-75.5915082974333
88,4,14,40.03670050095409,-75.5994963519102
89,4,15,40.043126431643515,-75.59292327602995
90,8,18,40.04220586467389,-75.59930491472322
91,8,19,40.03698784141157,-75.59701473442962
92,8,19,40.03848903102291,-75.59563918387127
93,8,18,40.03986626547097,-75.60042726077393
94,8,19,40.04155506436564,-75.59540721299898
95,8,20,40.03954588875621,-75.5954963591764
96,8,20,40.031604231351096,-75.59592832860143
97,8,19,40.03215626470005,-75.59517525801952
98,8,20,40.03855797362257,-75.59579907056639
99,8,20,40.037139507738225,-75.58763263767408
100,17,29,40.0394747007989,-75.59701502593491
101,17,29,40.03857043056933,-75.59714347555308
102,17,27,40.03700858625754,-75.60238158816698
103,17,28,40.0348328320857,-75.60148219646086
104,17,28,40.03806006992587,-75.5977055183729
105,17,29,40.042624192472985,-75.60209169835807
106,17,27,40.04085601412581,-75.59839590171757
107,17,28,40.033216908829544,-75.59667139471868
108,17,29,40.038659481325794,-75.59651957505275
109,17,29,40.037889531636296,-75.59437247160437
110,6,18,40.034683709459024,-75.6002974106217
111,6,17,40.04534147428529,-75.59926513990207
112,6,16,40.03674105757135,-75.5968457014423
113,6,16,40.03926047545322,-75.59509930454317
114,6,16,40.039007619460655,-75.59904095632656
115,6,18,40.03638402565011,-75.58978790913717
116,6,18,40.04147414801328,-75.5987136510588
117,6,16,40.04009307326692,-75.59989583292482
118,6,17,40.03424745586313,-75.60189172224806
119,6,18,40.04080270600698,-75.59318410299429
120,14,24,40.03557192347901,-75.60085292451467
121,14,25,40.03895664338547,-75.59235728832188
122,14,26,40.04122883114901,-75.58969853560266
123,14,24,40.03648648533712,-75.59896950882782
124,14,26,40.03632883002515,-75.5991280508314
125,14,25,40.038223413497235,-75.59674816367152
126,14,26,40.035380220592245,-75.59597309109597
127,14,24,40.03536252718915,-75.60097272584623
128,14,25,40.043017731013705,-75.59160157851578
129,14,26,40.03975151761652,-75.59764638065008
130,9,20,40.03659834509754,-75.59460901908506
131,9,19,40.04242843366762,-75.59577490979811
132,9,21,40.04098299784185,-75.60440491655082
133,9,20,40.03405233879493,-75.59403273472427
134,9,21,40.038361287326744,-75.59654701144441
135,9,19,40.04242868558784,-75.59289633326244
136,9,19,40.040663023247845,-75.59447936319823
137,9,20,40.045557112471684,-75.59678158978221
138,9,21,40.03327409370297,-75.5962885700038
139,9,19,40.041046830779514,-75.59251254792369
140,27,39,40.03939323577524,-75.59303463923143
141,27,39,40.03921652331865,-75.59976940943014
142,27,37,40.04054127564428,-75.59406083737687
143,27,39,40.03830018313222,-75.59566186713762
144,27,39,40.04217063055317,-75.60183873622772
145,27,37,40.03389530960542,-75.6035621187165
146,27,39,40.042632771277,-75.60272656370623
147,27,39,40.03857053052495,-75.5963482112246
148,27,38,40.04318613801619,-75.59881113568088
149,27,39,40.03944277384827,-75.59626481408797
